Datetime,Satellite,Mean (mg m-3),Min (mg m-3),Max (mg m-3),Pixel Coverage (%),URL
2017-01-06T09:27:00.000+00:00,S3A,9.03264,7.83563,10.22965,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170106T092756_sui_geneva.tif
2017-01-06T09:27:00.000+00:00,S3A,9.31137,1.93236,22.5735,10,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170106T092759_sui_geneva.tif
2017-01-08T10:16:00.000+00:00,S3A,19.83059,8.44264,31.21854,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170108T101634_sui_geneva.tif
2017-01-08T10:16:00.000+00:00,S3A,7.97584,0.8829,15.2613,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170108T101637_sui_geneva.tif
2017-01-09T09:50:00.000+00:00,S3A,7.28182,6.88886,8.06775,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170109T095026_sui_geneva.tif
2017-01-13T09:46:00.000+00:00,S3A,1.29452,1.29452,1.29452,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170113T094638_sui_geneva.tif
2017-01-13T09:46:00.000+00:00,S3A,6.25428,0,18.8116,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170113T094641_sui_geneva.tif
2017-01-16T10:09:00.000+00:00,S3A,5.29533,1.09215,11.99143,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170116T100905_sui_geneva.tif
2017-01-16T10:09:00.000+00:00,S3A,3.096,0.83138,19.27566,21,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170116T100908_sui_geneva.tif
2017-01-17T09:42:00.000+00:00,S3A,5.27489,2.00957,12.44198,2,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170117T094254_sui_geneva.tif
2017-01-17T09:42:00.000+00:00,S3A,5.21265,1.52777,20.28756,40,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170117T094257_sui_geneva.tif
2017-01-20T10:05:00.000+00:00,S3A,6.60716,4.60449,8.90101,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170120T100520_sui_geneva.tif
2017-01-20T10:05:00.000+00:00,S3A,4.86763,1.71414,10.1756,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170120T100524_sui_geneva.tif
2017-01-21T09:39:00.000+00:00,S3A,6.62246,2.96638,9.8606,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170121T093910_sui_geneva.tif
2017-01-21T09:39:00.000+00:00,S3A,4.10797,1.84851,11.33409,2,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170121T093913_sui_geneva.tif
2017-01-24T10:01:00.000+00:00,S3A,1.088,0,4.75657,2,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170124T100139_sui_geneva.tif
2017-01-28T09:57:00.000+00:00,S3A,7.93978,2.30348,28.19,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170128T095755_sui_geneva.tif
2017-01-29T09:31:00.000+00:00,S3A,4.23065,2.96372,5.65134,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170129T093144_sui_geneva.tif
2017-02-01T09:54:00.000+00:00,S3A,5.66719,2.25439,10.05074,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170201T095407_sui_geneva.tif
2017-02-01T09:54:00.000+00:00,S3A,3.5912,1.23087,10.5359,3,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170201T095410_sui_geneva.tif
2017-02-04T10:16:00.000+00:00,S3A,1.9073,0.00002,11.93699,5,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170204T101637_sui_geneva.tif
2017-02-04T10:16:00.000+00:00,S3A,4.52345,0.96452,9.61599,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170204T101634_sui_geneva.tif
2017-02-13T09:42:00.000+00:00,S3A,1.99361,1.56966,2.33127,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170213T094257_sui_geneva.tif
2017-02-16T10:05:00.000+00:00,S3A,4.56613,1.49569,11.46708,2,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170216T100521_sui_geneva.tif
2017-02-16T10:05:00.000+00:00,S3A,2.10361,0.0736,12.247,23,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170216T100524_sui_geneva.tif
2017-02-19T10:27:00.000+00:00,S3A,3.91354,2.46025,5.99915,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170219T102747_sui_geneva.tif
2017-02-19T10:27:00.000+00:00,S3A,2.54921,1.48751,6.82082,3,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170219T102750_sui_geneva.tif
2017-02-20T10:01:00.000+00:00,S3A,1.90677,0.08061,14.79286,38,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170220T100139_sui_geneva.tif
2017-02-20T10:01:00.000+00:00,S3A,3.52829,0.99816,14.0192,3,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170220T100136_sui_geneva.tif
2017-02-23T10:24:00.000+00:00,S3A,4.05729,1.27102,12.2046,3,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170223T102403_sui_geneva.tif
2017-02-23T10:24:00.000+00:00,S3A,2.42261,0.48519,68.1452,55,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170223T102406_sui_geneva.tif
2017-02-24T09:57:00.000+00:00,S3A,1.70294,0,6.75227,10,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170224T095755_sui_geneva.tif
2017-02-24T09:57:00.000+00:00,S3A,1.56577,0.00439,3.43901,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170224T095752_sui_geneva.tif
2017-02-25T09:31:00.000+00:00,S3A,2.27465,0.85165,10.31379,7,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170225T093141_sui_geneva.tif
2017-02-25T09:31:00.000+00:00,S3A,2.37296,0.49066,10.8311,43,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170225T093144_sui_geneva.tif
2017-02-27T10:20:00.000+00:00,S3A,4.66708,1.95095,15.08005,3,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170227T102018_sui_geneva.tif
2017-02-27T10:20:00.000+00:00,S3A,2.45864,0.54081,15.33357,59,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170227T102021_sui_geneva.tif
2017-03-01T09:27:00.000+00:00,S3A,1.32235,0.36317,2.32961,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170301T092759_sui_geneva.tif
2017-03-04T09:50:00.000+00:00,S3A,2.91698,1.70503,4.80519,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170304T095023_sui_geneva.tif
2017-03-03T10:16:00.000+00:00,S3A,3.00859,0.93869,10.21732,2,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170303T101634_sui_geneva.tif
2017-03-03T10:16:00.000+00:00,S3A,2.36343,0.66478,10.63127,3,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170303T101637_sui_geneva.tif
2017-03-05T09:24:00.000+00:00,S3A,2.43189,0.9725,9.01398,3,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170305T092412_sui_geneva.tif
2017-03-04T09:50:00.000+00:00,S3A,2.69596,1.73086,5.80696,2,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170304T095026_sui_geneva.tif
2017-03-05T09:24:00.000+00:00,S3A,2.5141,1.18372,9.73874,32,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170305T092415_sui_geneva.tif
2017-03-07T10:12:00.000+00:00,S3A,1.04894,0.00001,1.97544,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170307T101252_sui_geneva.tif
2017-03-11T10:09:00.000+00:00,S3A,3.45727,1.50082,10.6706,2,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170311T100905_sui_geneva.tif
2017-03-11T10:09:00.000+00:00,S3A,2.12379,0.75862,10.84932,28,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170311T100908_sui_geneva.tif
2017-03-15T10:05:00.000+00:00,S3A,6.06176,2.61426,11.57286,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170315T100524_sui_geneva.tif
2017-03-16T09:39:00.000+00:00,S3A,6.03937,2.26399,13.1846,57,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170316T093910_sui_geneva.tif
2017-03-15T10:05:00.000+00:00,S3A,6.07417,2.48731,10.82568,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170315T100521_sui_geneva.tif
2017-03-16T09:39:00.000+00:00,S3A,6.2891,2.28537,12.94426,59,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170316T093913_sui_geneva.tif
2017-03-19T10:01:00.000+00:00,S3A,6.90622,6.90622,6.90622,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170319T100139_sui_geneva.tif
2017-03-20T09:35:00.000+00:00,S3A,7.6404,1.76616,12.49901,75,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170320T093528_sui_geneva.tif
2017-03-20T09:35:00.000+00:00,S3A,7.51378,1.73858,12.32238,74,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170320T093526_sui_geneva.tif
2017-03-22T10:24:00.000+00:00,S3A,4.88249,1.70407,12.3019,37,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170322T102406_sui_geneva.tif
2017-03-23T09:57:00.000+00:00,S3A,7.3095,3.42292,11.79509,12,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170323T095755_sui_geneva.tif
2017-03-19T10:01:00.000+00:00,S3A,6.70421,6.70421,6.70421,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170319T100137_sui_geneva.tif
2017-03-26T10:20:00.000+00:00,S3A,4.54327,2.25254,10.5215,34,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170326T102021_sui_geneva.tif
2017-03-27T09:54:00.000+00:00,S3A,5.5709,2.1047,12.54503,80,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170327T095410_sui_geneva.tif
2017-03-28T09:28:00.000+00:00,S3A,7.37663,3.61423,11.0714,5,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170328T092800_sui_geneva.tif
2017-03-30T10:16:00.000+00:00,S3A,5.93224,2.6328,11.83522,28,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170330T101637_sui_geneva.tif
2017-04-01T09:24:00.000+00:00,S3A,8.80442,3.5782,12.95846,11,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170401T092415_sui_geneva.tif
2017-04-03T10:12:00.000+00:00,S3A,8.30369,3.34421,12.17,82,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170403T101253_sui_geneva.tif
2017-04-04T09:46:00.000+00:00,S3A,8.78313,4.39612,13.78511,37,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170404T094642_sui_geneva.tif
2017-04-08T09:42:00.000+00:00,S3A,6.80328,2.12102,12.59315,87,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170408T094257_sui_geneva.tif
2017-04-05T09:20:00.000+00:00,S3A,8.0509,5.17171,9.28484,3,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170405T092031_sui_geneva.tif
2017-04-07T10:09:00.000+00:00,S3A,6.37406,1.57189,14.73955,90,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170407T100908_sui_geneva.tif
2017-04-11T10:05:00.000+00:00,S3A,3.60568,2.01409,10.59608,20,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170411T100524_sui_geneva.tif
2017-04-14T10:27:00.000+00:00,S3A,2.65624,2.05003,8.73018,6,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170414T102750_sui_geneva.tif
2017-04-12T09:39:00.000+00:00,S3A,3.25076,2.24673,10.67306,3,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170412T093913_sui_geneva.tif
2017-04-18T10:24:00.000+00:00,S3A,2.43954,1.44656,10.32804,55,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170418T102406_sui_geneva.tif
2017-04-16T09:35:00.000+00:00,S3A,3.22344,2.6617,3.78517,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170416T093528_sui_geneva.tif
2017-04-20T09:31:00.000+00:00,S3A,2.5253,0.52138,11.75398,65,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170420T093144_sui_geneva.tif
2017-04-19T09:57:00.000+00:00,S3A,2.40248,0.62396,14.78254,31,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170419T095755_sui_geneva.tif
2017-04-23T09:54:00.000+00:00,S3A,2.52114,1.44736,13.07897,81,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170423T095410_sui_geneva.tif
2017-04-22T10:20:00.000+00:00,S3A,2.38522,1.01212,10.063,85,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170422T102021_sui_geneva.tif
2017-04-24T09:28:00.000+00:00,S3A,3.04532,2.03235,10.89627,67,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170424T092800_sui_geneva.tif
2017-04-30T10:12:00.000+00:00,S3A,3.36646,2.22859,15.10187,76,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170430T101253_sui_geneva.tif
2017-05-05T09:42:00.000+00:00,S3A,5.90606,3.03311,10.56983,84,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170505T094257_sui_geneva.tif
2017-05-08T10:05:00.000+00:00,S3A,6.84944,3.77737,8.62635,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170508T100524_sui_geneva.tif
2017-05-09T09:39:00.000+00:00,S3A,5.21708,2.16839,9.61356,23,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170509T093913_sui_geneva.tif
2017-05-13T09:35:00.000+00:00,S3A,8.40725,5.90465,10.97998,2,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170513T093528_sui_geneva.tif
2017-05-15T10:24:00.000+00:00,S3A,6.20975,2.69267,11.89202,15,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170515T102406_sui_geneva.tif
2017-05-16T09:57:00.000+00:00,S3A,7.74183,3.04383,13.95832,73,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170516T095755_sui_geneva.tif
2017-05-17T09:31:00.000+00:00,S3A,9.49087,5.30233,14.274,78,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170517T093144_sui_geneva.tif
2017-05-20T09:54:00.000+00:00,S3A,8.11138,3.33066,15.00963,66,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170520T095410_sui_geneva.tif
2017-05-21T09:28:00.000+00:00,S3A,7.56252,4.03899,11.02389,54,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170521T092800_sui_geneva.tif
2017-05-24T09:50:00.000+00:00,S3A,2.98648,2.26042,9.36646,58,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170524T095026_sui_geneva.tif
2017-05-23T10:16:00.000+00:00,S3A,3.79078,2.92596,5.22607,4,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170523T101637_sui_geneva.tif
2017-05-28T09:46:00.000+00:00,S3A,2.55498,2.06472,5.53898,15,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170528T094642_sui_geneva.tif
2017-05-27T10:12:00.000+00:00,S3A,2.49368,1.72775,8.90151,75,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170527T101253_sui_geneva.tif
2017-06-04T10:05:00.000+00:00,S3A,2.39441,1.96183,3.06614,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170604T100524_sui_geneva.tif
2017-06-08T10:01:00.000+00:00,S3A,2.25203,1.62299,11.05253,81,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170608T100139_sui_geneva.tif
2017-06-12T09:57:00.000+00:00,S3A,2.1514,2.04981,2.37584,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170612T095755_sui_geneva.tif
2017-06-11T10:24:00.000+00:00,S3A,2.22459,1.73322,11.60998,65,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170611T102406_sui_geneva.tif
2017-06-17T09:28:00.000+00:00,S3A,2.22229,1.57547,6.84573,38,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170617T092800_sui_geneva.tif
2017-06-16T09:54:00.000+00:00,S3A,2.1103,1.11398,10.23378,44,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170616T095411_sui_geneva.tif
2017-06-15T10:20:00.000+00:00,S3A,2.53567,1.98058,9.77617,10,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170615T102021_sui_geneva.tif
2017-06-20T09:50:00.000+00:00,S3A,2.16048,1.61433,7.85965,40,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170620T095026_sui_geneva.tif
2017-06-19T10:16:00.000+00:00,S3A,2.24366,1.6781,9.92503,38,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170619T101637_sui_geneva.tif
2017-06-27T10:09:00.000+00:00,S3A,2.0624,1.27279,5.89225,12,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170627T100908_sui_geneva.tif
2017-06-23T10:12:00.000+00:00,S3A,2.81117,2.01289,10.0871,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170623T101253_sui_geneva.tif
2017-06-28T09:42:00.000+00:00,S3A,2.41652,1.97505,6.95087,2,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170628T094257_sui_geneva.tif
2017-07-05T10:01:00.000+00:00,S3A,2.02973,1.316,10.69308,73,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170705T100139_sui_geneva.tif
2017-07-04T10:27:00.000+00:00,S3A,3.58507,2.46188,8.39046,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170704T102750_sui_geneva.tif
2017-07-06T09:35:00.000+00:00,S3A,1.91675,1.48487,8.15356,14,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170706T093528_sui_geneva.tif
2017-07-01T10:05:00.000+00:00,S3A,2.30889,1.93675,3.7589,4,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170701T100524_sui_geneva.tif
2017-07-12T10:20:00.000+00:00,S3A,2.07624,2.04041,2.09842,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170712T102021_sui_geneva.tif
2017-07-13T09:54:00.000+00:00,S3A,2.21303,1.62162,10.32586,75,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170713T095411_sui_geneva.tif
2017-07-14T09:28:00.000+00:00,S3A,2.13838,1.76369,2.46005,36,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170714T092800_sui_geneva.tif
2017-07-16T10:16:00.000+00:00,S3A,2.14565,1.85602,10.16337,47,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170716T101637_sui_geneva.tif
2017-07-17T09:50:00.000+00:00,S3A,2.13306,1.85993,8.17613,3,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170717T095026_sui_geneva.tif
2017-07-20T10:12:00.000+00:00,S3A,2.1737,1.76517,8.95514,70,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170720T101253_sui_geneva.tif
2017-07-21T09:46:00.000+00:00,S3A,2.09244,1.87869,2.25738,9,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170721T094642_sui_geneva.tif
2017-07-25T09:42:00.000+00:00,S3A,2.36727,1.90897,8.46849,30,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170725T094257_sui_geneva.tif
2017-07-24T10:09:00.000+00:00,S3A,2.55049,2.21485,4.07665,9,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170724T100908_sui_geneva.tif
2017-07-29T09:39:00.000+00:00,S3A,2.5068,2.15113,8.52831,22,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170729T093913_sui_geneva.tif
2017-07-28T10:05:00.000+00:00,S3A,2.48564,2.02579,9.36647,26,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170728T100524_sui_geneva.tif
2017-08-01T10:01:00.000+00:00,S3A,2.85654,2.33044,4.48294,13,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170801T100139_sui_geneva.tif
2017-08-02T09:35:00.000+00:00,S3A,2.73428,2.19154,4.01375,61,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170802T093528_sui_geneva.tif
2017-08-04T10:24:00.000+00:00,S3A,2.4746,2.12003,3.95665,42,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170804T102406_sui_geneva.tif
2017-08-05T09:57:00.000+00:00,S3A,2.41559,2.04626,9.31705,85,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170805T095755_sui_geneva.tif
2017-08-06T09:31:00.000+00:00,S3A,2.6251,2.24445,3.15877,19,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3A_20170806T093144_sui_geneva.tif
